Node Indices,Score
"(4324, 251, 2140)",0.6013985872268677
"(3293, 1481, 1444, 1989)",0.6013984680175781
"(1954, 739, 3078)",0.6013984680175781
"(1954, 1512, 1705, 3212, 1469)",0.6013984680175781
"(3778, 1194, 1939)",0.6013982892036438
"(1809, 4765, 1799)",0.601398229598999
"(1512, 2185, 2718, 3271)",0.6013978719711304
"(1800, 5100, 1837, 1844, 2071, 2297)",0.6013978719711304
"(3200, 1802, 1469)",0.6013978719711304
"(2541, 2341, 3054)",0.6013973355293274
"(3066, 291, 293)",0.6013965010643005
"(2208, 4730, 1743)",0.6013963222503662
"(128, 1446, 1963, 1933, 1390, 1974, 2808)",0.6013962626457214
"(1512, 2057, 2486, 4351)",0.6013962626457214
"(2984, 2442, 2582)",0.6013962626457214
"(1512, 4351, 2279)",0.6013961434364319
"(2776, 1513, 1846, 511)",0.6013957858085632
"(1571, 3212, 309)",0.6013957262039185
"(1836, 3834, 251, 253, 574)",0.6013957262039185
"(1641, 2546, 3019)",0.6013956665992737
"(25, 1426, 739, 4245)",0.6013955473899841
"(1472, 1829, 4886)",0.6013947129249573
"(1480, 5175, 2302, 791)",0.6013943552970886
"(1842, 3106, 2143)",0.6013943552970886
"(1475, 1972, 3309)",0.6013943552970886
"(1776, 1809, 568, 3834, 251)",0.6013943552970886
"(2570, 2091, 173, 2102, 2777)",0.6013938784599304
"(2064, 1666, 3678)",0.6013936400413513
"(2035, 1589, 3270)",0.6013935804367065
"(3257, 2642, 286)",0.6013928055763245
"(1292, 2812, 391)",0.6013927459716797
"(1800, 25, 4796)",0.6013925075531006
"(1512, 1081, 2946, 1294)",0.6013925075531006
"(128, 1953, 660, 3169)",0.6013923287391663
"(568, 2297, 3068, 2071)",0.6013922095298767
"(1481, 1444, 1989, 3262)",0.6013922095298767
"(3200, 89, 2279)",0.6013920307159424
"(1968, 4684, 2541)",0.6013911366462708
"(2161, 3834, 251, 1836)",0.6013900637626648
"(1953, 2946, 285, 1703)",0.6013897657394409
"(2541, 3014, 1351)",0.6013897061347961
"(1954, 5371, 1469)",0.6013895869255066
"(3344, 1529, 1994)",0.6013894081115723
"(592, 3211, 567)",0.6013892889022827
"(1512, 3200, 1837)",0.6013887524604797
"(1781, 3190, 575)",0.6013882160186768
"(5373, 1390, 1471)",0.6013880372047424
"(25, 3900, 2057)",0.6013878583908081
"(1953, 4103, 1386, 1836, 1786, 2140)",0.6013878583908081
"(1976, 106, 3118)",0.6013878583908081
"(1976, 3109, 1887)",0.601387619972229
"(4545, 1706, 1355)",0.6013870239257812
"(1409, 51, 4103)",0.6013869643211365
"(2890, 2541, 1326)",0.6013866066932678
"(2243, 542, 2935)",0.601385235786438
"(3021, 2351, 1615)",0.6013850569725037
"(1064, 5408, 602)",0.6013848781585693
"(1512, 2441, 523, 3212)",0.6013844013214111
"(2593, 2812, 110)",0.6013843417167664
"(3200, 1855, 1071)",0.601384162902832
"(3412, 950, 2335)",0.6013830304145813
"(568, 739, 3900)",0.601382851600647
"(2641, 3276, 2572)",0.601382851600647
"(1512, 89, 2057, 4351)",0.6013827323913574
"(1433, 1460, 3983)",0.6013822555541992
"(1964, 2050, 1284, 2911)",0.6013820171356201
"(5042, 1809, 498, 739)",0.6013818383216858
"(1464, 2896, 1750)",0.601381242275238
"(1960, 1491, 2451, 3275)",0.6013810038566589
"(1520, 2442, 3019)",0.6013808846473694
"(1800, 1954, 3887)",0.6013805270195007
"(1512, 1600, 4347)",0.6013793349266052
"(1481, 1444, 1949, 4510)",0.6013792753219604
"(3229, 2686, 1887)",0.6013792753219604
"(1600, 2242, 3816)",0.6013790965080261
"(2777, 1644, 2102)",0.6013787984848022
"(1224, 4103, 1471)",0.6013781428337097
"(4816, 1484, 1829)",0.6013779640197754
"(1574, 2297, 1382, 4367)",0.6013779044151306
"(2757, 470, 4583)",0.6013777852058411
"(2768, 4470, 1990)",0.6013776063919067
"(1960, 2984, 1494)",0.6013767719268799
"(1528, 1481, 5099, 190)",0.6013766527175903
"(1463, 2980, 871)",0.6013763546943665
"(4417, 2718, 302)",0.6013762950897217
"(1512, 1705, 3212, 341)",0.6013762354850769
"(3075, 281, 1953)",0.6013759970664978
"(2251, 2884, 1390, 2655)",0.6013758778572083
"(2341, 1994, 1484, 4816, 1979)",0.6013758182525635
"(1577, 1402, 2969)",0.6013754606246948
"(4545, 1706, 1422)",0.6013751029968262
"(3200, 1837, 1838)",0.6013749241828918
"(2080, 4411, 2573)",0.6013748645782471
"(1993, 106, 5572)",0.6013747453689575
"(3075, 1974, 575)",0.6013745069503784
"(1953, 4103, 1836, 251, 1469)",0.6013741493225098
"(25, 2210, 3525)",0.6013739109039307
"(1996, 4404, 1071)",0.6013737320899963
"(689, 3750, 55)",0.6013736724853516
"(25, 2969, 2718)",0.6013736128807068
"(4103, 574, 1471)",0.6013733744621277
"(1352, 2297, 3200, 1944)",0.6013733148574829
"(3408, 2529, 1509)",0.6013733148574829
"(955, 318, 3415)",0.6013725399971008
"(1979, 2196, 3095)",0.6013721227645874
"(1800, 1954, 3900)",0.6013718247413635
"(5176, 2651, 541)",0.6013716459274292
"(1305, 1675, 2895)",0.6013710498809814
"(1360, 3144, 2541, 1960)",0.6013702154159546
"(739, 3900, 567)",0.601370096206665
"(2890, 363, 1390)",0.6013699173927307
"(2560, 1825, 3213, 159)",0.6013697981834412
"(2946, 519, 1963, 1933, 159)",0.6013696789741516
"(2953, 1539, 485)",0.6013693809509277
"(1825, 4419, 1781, 607)",0.6013692021369934
"(48, 1953, 1890, 3519)",0.6013689041137695
"(560, 1573, 3214)",0.6013686060905457
"(1466, 1298, 4797)",0.6013684272766113
"(2008, 3050, 140)",0.6013673543930054
"(1944, 4418, 1571)",0.6013672947883606
"(1942, 1430, 2895)",0.6013672351837158
"(2593, 903, 276, 3224, 2074, 2366)",0.6013668179512024
"(4103, 2116, 1471)",0.6013667583465576
"(3075, 574, 631)",0.6013665199279785
"(1512, 89, 4351, 1577)",0.601366400718689
"(2417, 1579, 1963, 4799)",0.6013658046722412
"(2307, 1979, 4877)",0.6013657450675964
"(1960, 73, 1333, 3535)",0.6013655662536621
"(2331, 2572, 3063)",0.601365327835083
"(1411, 3085, 2159)",0.601365327835083
"(1800, 3298, 1707, 1836)",0.6013649702072144
"(4486, 1607, 1288, 1552, 1463)",0.6013644933700562
"(1446, 1703, 1963, 3212, 1933, 1390, 1974)",0.6013643145561218
"(1499, 1788, 4599, 295)",0.6013640761375427
"(1666, 1524, 3813)",0.6013638973236084
"(3200, 1403, 1068)",0.6013638377189636
"(560, 2891, 1774)",0.6013632416725159
"(5535, 1788, 295)",0.6013630628585815
"(4840, 1491, 1501)",0.6013630628585815
"(2410, 2619, 1788, 3019)",0.6013630032539368
"(1512, 2057, 4379, 660)",0.601362943649292
"(752, 1512, 5389)",0.6013628840446472
"(4150, 2422, 2015)",0.601362407207489
"(1512, 523, 2718, 3271)",0.6013621091842651
"(2859, 1953, 1619)",0.6013619303703308
"(2808, 1850, 1701)",0.6013615727424622
"(1848, 401, 3276)",0.6013615727424622
"(1382, 1703, 1800, 3068, 575)",0.6013610363006592
"(1512, 5153, 1844)",0.6013607382774353
"(1800, 3072, 1954)",0.6013596653938293
"(306, 739, 4244)",0.6013591885566711
"(3530, 1502, 1294)",0.6013587117195129
"(1979, 4724, 2253)",0.6013582348823547
"(4615, 341, 1463)",0.6013578176498413
"(1979, 1524, 3229)",0.6013578176498413
"(4103, 1838, 2351)",0.6013576984405518
"(520, 2817, 2094)",0.6013575196266174
"(3778, 1939, 1445)",0.6013573408126831
"(4418, 2014, 2006)",0.601356565952301
"(1972, 1292, 2910)",0.6013563275337219
"(3021, 2446, 1999)",0.6013560891151428
"(1802, 1588, 3815)",0.6013554334640503
"(2968, 89, 2242)",0.6013544797897339
"(3042, 2012, 1837)",0.6013543009757996
"(3042, 1611, 574)",0.6013542413711548
"(1512, 3021, 1469, 1710)",0.6013538837432861
"(112, 4545, 1347, 2589)",0.601353645324707
"(3072, 2475, 2446)",0.6013532876968384
"(128, 1801, 2473, 1781, 3519)",0.601353108882904
"(4544, 1501, 2239)",0.6013530492782593
"(3072, 2290, 2188)",0.6013526916503906
"(4354, 2067, 1492)",0.6013526320457458
"(1944, 3075, 493)",0.6013525128364563
"(793, 4891, 1510)",0.6013525128364563
"(128, 1446, 1703, 1288, 1801, 4329)",0.6013522148132324
"(3656, 1305, 2546, 1329)",0.6013517379760742
"(1800, 3050, 1836, 574)",0.6013514399528503
"(1481, 2790, 1351)",0.6013501882553101
"(1953, 3298, 1382, 1703, 1800)",0.6013501286506653
"(2968, 2057, 739)",0.6013497710227966
"(4765, 2014, 2006)",0.6013497114181519
"(2178, 3075, 1800, 1844, 568)",0.6013494729995728
"(2143, 3121, 1734, 1351)",0.6013494729995728
"(4608, 2143, 1734, 1351)",0.6013493537902832
"(2307, 5030, 2302)",0.6013492345809937
"(1573, 2550, 3095)",0.6013482809066772
"(560, 1329, 2546, 3144)",0.6013482809066772
"(2506, 4267, 1991)",0.6013481616973877
"(3920, 545, 1547)",0.6013479828834534
"(2297, 2340, 3198)",0.6013476252555847
"(1696, 3628, 1294)",0.6013475060462952
"(568, 592, 2968, 567)",0.6013472080230713
"(1352, 1409, 3200, 1944)",0.6013472080230713
"(3408, 1490, 1535)",0.6013472080230713
"(3014, 1326, 1911)",0.6013470888137817
"(1409, 1996, 2325, 4103)",0.6013467907905579
"(2028, 493, 4103)",0.6013466715812683
"(752, 1512, 5390)",0.6013466119766235
"(4635, 1809, 739)",0.601345956325531
"(3200, 309, 2446, 2447)",0.601345956325531
"(2201, 4577, 54)",0.601345956325531
"(104, 3656, 1645)",0.6013457179069519
"(1512, 2057, 2718, 3271)",0.6013447642326355
"(1953, 1954, 2722, 1288, 2956, 1469)",0.6013447046279907
"(4401, 1426, 739, 1578)",0.6013447046279907
"(2185, 5004, 2486)",0.6013445258140564
"(1561, 2953, 2267, 54)",0.6013442873954773
"(2672, 1490, 3276)",0.6013437509536743
"(2890, 38, 1294)",0.6013436317443848
"(1953, 1801, 3788, 1933, 1390, 1463)",0.6013429760932922
"(4451, 2140, 1471)",0.6013423800468445
"(1578, 251, 253, 4446, 1471)",0.6013423800468445
"(1552, 3042, 1294)",0.6013422608375549
"(1865, 2777, 1341)",0.601341962814331
"(2417, 3519, 567)",0.601341724395752
"(1800, 1547, 1844, 3075)",0.6013414263725281
"(4379, 660, 159)",0.601340651512146
"(4256, 73, 2582)",0.6013405323028564
"(4680, 2140, 1838, 1383)",0.6013405323028564
"(3778, 715, 2324)",0.6013401746749878
"(1512, 2057, 4728, 2279)",0.601340115070343
"(1921, 4186, 2628)",0.6013397574424744
"(1953, 1800, 1836, 1809, 568, 4410, 1469)",0.60133957862854
"(361, 2953, 267, 2383)",0.6013393402099609
"(3265, 1382, 1386, 1426, 309)",0.6013392210006714
"(2299, 1341, 4870)",0.6013392210006714
"(3775, 1445, 1991)",0.6013391017913818
"(1296, 1475, 4886)",0.6013386845588684
"(2360, 3099, 37)",0.6013385653495789
"(4692, 2262, 1382, 1703)",0.6013385057449341
"(4368, 721, 2090)",0.6013382077217102
"(1298, 1228, 2796)",0.6013378500938416
"(3521, 2556, 1933)",0.6013377904891968
"(1976, 5397, 117)",0.6013376116752625
"(665, 3682, 686)",0.6013368964195251
"(1426, 739, 1578, 3471)",0.6013363003730774
"(25, 4924, 1382)",0.6013360023498535
"(1800, 3075, 1172, 1836)",0.6013358235359192
"(1365, 1341, 4550)",0.6013354659080505
"(25, 4244, 285)",0.6013354659080505
"(128, 2187, 3200)",0.6013354063034058
"(1512, 89, 2718, 3271)",0.6013344526290894
"(1481, 3166, 1351)",0.6013336777687073
"(1392, 2570, 3415)",0.6013336777687073
"(2722, 2473, 2298, 2969)",0.601332426071167
"(434, 5404, 2527)",0.6013323664665222
"(2161, 1781, 3169)",0.6013319492340088
"(128, 1953, 4749, 1744)",0.6013317704200745
"(3904, 739, 2718)",0.6013316512107849
"(1490, 1410, 1349, 3055)",0.6013315916061401
"(1426, 3427, 1781, 1382)",0.6013308167457581
"(3682, 1628, 1413, 2590)",0.6013306975364685
"(3200, 2261, 1382)",0.6013306379318237
"(106, 4708, 1373)",0.6013302803039551
"(2297, 2475, 3900)",0.601330041885376
"(128, 1953, 4353, 1571, 1744)",0.6013286709785461
"(1529, 3257, 2541)",0.6013286709785461
"(2891, 581, 1327)",0.6013284921646118
"(1800, 1953, 1890, 4351)",0.6013283729553223
"(568, 2178, 4770)",0.6013280749320984
"(520, 2121, 3118)",0.6013277769088745
"(1953, 1800, 1836, 568, 1469, 4446)",0.6013269424438477
"(3042, 1837, 1549)",0.6013269424438477
"(4353, 1996, 1383)",0.6013262867927551
"(1962, 4980, 121, 1436, 1439)",0.6013259887695312
"(4454, 1382, 141, 1809, 251)",0.6013258695602417
"(1953, 4103, 1836, 1786, 575)",0.6013253927230835
"(128, 1801, 3066, 1953)",0.6013250946998596
"(1529, 2941, 1501)",0.6013247966766357
"(4347, 1825, 19, 1703)",0.6013246178627014
"(128, 1953, 1446, 4329, 1963, 1463)",0.601323664188385
"(1577, 2958, 575)",0.601323664188385
"(128, 1446, 1963, 1390, 660, 3221)",0.6013235449790955
"(4768, 2145, 1347, 2085)",0.6013235449790955
"(4581, 1382, 1703, 1707, 1390, 1469)",0.6013234257698059
"(1170, 196, 4886)",0.601323127746582
"(3248, 2721, 2269)",0.6013227701187134
"(273, 3106, 302)",0.601322591304779
"(1953, 1801, 4620, 2738, 1974)",0.6013221740722656
"(2473, 2298, 1612, 3519)",0.6013221144676208
"(913, 3085, 2374)",0.6013220548629761
"(128, 1801, 1390, 3169)",0.6013215780258179
"(560, 1829, 3422)",0.6013214588165283
"(2473, 2298, 2860)",0.6013209819793701
"(2968, 25, 739)",0.6013208031654358
"(4376, 1953, 285, 1703)",0.6013203859329224
"(25, 251, 4561)",0.6013200879096985
"(1953, 1890, 1954, 1382, 1703, 1800, 4326)",0.6013197898864746
"(2360, 108, 5270)",0.6013194918632507
"(1730, 1869, 2775)",0.6013193130493164
"(1312, 2641, 3054)",0.6013188362121582
"(1036, 5125, 502, 175)",0.6013185977935791
"(1818, 3276, 2541)",0.6013182401657104
"(3983, 1481, 1791)",0.6013181805610657
"(1457, 1284, 2942)",0.6013178825378418
"(690, 5403, 798)",0.6013177037239075
"(1144, 2777, 1827)",0.6013175249099731
"(1953, 258, 1801, 1963, 1933, 4178, 1463)",0.601317286491394
"(2148, 1836, 5062)",0.601317286491394
"(1481, 1326, 5071)",0.6013171076774597
"(1512, 1469, 1710, 3199)",0.6013169884681702
"(2473, 2298, 3519, 567)",0.6013167500495911
"(1788, 4789, 54)",0.6013166308403015
"(1740, 2070, 3087)",0.6013164520263672
"(4410, 2071, 1247)",0.6013163924217224
"(2307, 3692, 1143)",0.6013163328170776
"(3202, 251, 1836, 141)",0.6013156175613403
"(5271, 29, 1183)",0.6013155579566956
"(48, 1953, 1890, 3212)",0.601315438747406
"(1978, 3019, 2598)",0.6013152003288269
"(1800, 5017, 1954)",0.6013150215148926
"(1944, 1825, 2122, 3519)",0.6013149619102478
"(2264, 549, 5030)",0.6013146042823792
"(560, 1329, 2546, 3639)",0.6013144850730896
"(1953, 1954, 1703, 1288, 4370, 1469)",0.6013142466545105
"(576, 2001, 5086)",0.6013138890266418
"(2193, 3219, 1781)",0.6013138890266418
"(1552, 3043, 1294)",0.6013136506080627
"(25, 3746, 2297, 1799)",0.6013134717941284
"(2868, 668, 1390)",0.6013132929801941
"(251, 1836, 3013)",0.6013131141662598
"(66, 2570, 3019)",0.6013122797012329
"(128, 1953, 258, 1446, 1963, 4285)",0.6013122797012329
"(3042, 2116, 2414)",0.6013121604919434
"(2148, 4456, 1836)",0.6013121008872986
"(4657, 2298, 567)",0.6013121008872986
"(1802, 1740, 5351)",0.601311981678009
"(3085, 2573, 54)",0.6013115644454956
"(568, 592, 3211, 567)",0.601311206817627
"(4940, 2140, 1471)",0.6013111472129822
"(1944, 2297, 4511, 1799)",0.6013110280036926
"(4360, 1953, 285, 1703)",0.6013109683990479
"(425, 2718, 4743)",0.6013109087944031
"(3257, 1490, 1535)",0.6013107299804688
"(568, 2178, 4427)",0.6013106107711792
"(3682, 1380, 1448, 1518, 1489, 1628, 1534)",0.6013102531433105
"(3200, 500, 1836)",0.6013099551200867
"(4674, 187, 2582)",0.6013098955154419
"(568, 2441, 4415)",0.6013096570968628
"(4169, 1386, 1802)",0.6013095378875732
"(1698, 2875, 1557)",0.6013095378875732
"(5424, 1862, 2318)",0.6013088822364807
"(913, 3085, 54)",0.6013087630271912
"(1939, 1524, 4910)",0.6013084650039673
"(2472, 2980, 1470)",0.6013084053993225
"(3408, 1802, 1740)",0.601308286190033
"(4417, 519, 1963, 1933, 159)",0.6013080477714539
"(1409, 1953, 4103, 1837, 1469)",0.6013078689575195
"(1960, 2354, 3055, 1943)",0.6013075113296509
"(2953, 2212, 380)",0.6013070940971375
"(1944, 3265, 84)",0.6013068556785583
"(1276, 1292, 3702)",0.601306676864624
"(2975, 1307, 1943)",0.6013064980506897
"(4225, 1347, 2534)",0.6013063788414001
"(1344, 4763, 1399)",0.6013062596321106
"(1409, 1471, 1578, 1996, 2351, 4446, 1855)",0.6013060808181763
"(2881, 2303, 271)",0.6013059616088867
"(1329, 2546, 4886)",0.6013057827949524
"(2496, 2275, 4328, 2519, 2718)",0.6013053059577942
"(3200, 2722, 2275)",0.6013053059577942
"(1703, 1800, 4328, 1707, 493)",0.6013043522834778
"(1709, 3118, 359)",0.6013043522834778
"(159, 519, 1963, 1933, 3519)",0.601304292678833
"(1977, 2074, 4876)",0.6013039350509644
"(1505, 3219, 996, 2263)",0.6013038158416748
"(128, 1446, 1390, 660, 1974, 3519)",0.6013035774230957
"(2057, 2140, 2958)",0.6013034582138062
"(2699, 741, 3270)",0.6013034582138062
"(1800, 5355, 1703)",0.6013032793998718
"(5389, 676, 2253)",0.6013031601905823
"(3200, 2297, 1837, 25, 2015)",0.6013028621673584
"(1512, 1953, 523, 4351)",0.6013028621673584
"(4886, 38, 1294)",0.6013026833534241
"(2057, 3882, 493)",0.6013025045394897
"(2568, 4545, 58, 1827)",0.6013023257255554
"(1689, 1410, 2529, 2775)",0.6013020277023315
"(5112, 1386, 2340)",0.6013012528419495
"(3200, 2502, 1800, 25, 1469)",0.6013007760047913
"(1665, 3019, 1341)",0.6013006567955017
"(576, 4332, 1574, 1744)",0.6013005375862122
"(2243, 542, 3231)",0.6013004183769226
"(3212, 660, 398, 159)",0.6012999415397644
"(1484, 2341, 2935)",0.6012999415397644
"(1512, 2057, 3212, 341)",0.6012994050979614
"(1315, 1277, 3019)",0.6012991666793823
"(1762, 4509, 1470)",0.6012991070747375
"(4328, 2297, 574, 1799)",0.6012990474700928
"(539, 2916, 2771)",0.6012983322143555
"(1512, 2869, 1390)",0.6012977957725525
"(1936, 2218, 3421)",0.6012977957725525
"(3200, 1315, 1469)",0.6012973785400391
"(1953, 1800, 1836, 498, 4410, 1469)",0.6012970805168152
"(1489, 1266, 3682, 2590)",0.6012970805168152
"(1944, 25, 4624, 1953)",0.6012964844703674
"(2881, 2243, 1414)",0.6012963056564331
"(1802, 5357, 1327)",0.6012962460517883
"(2008, 4386, 140)",0.601296067237854
"(2714, 1972, 5262)",0.6012958288192749
"(2441, 739, 3900)",0.6012957096099854
"(2114, 371, 3019)",0.601295530796051
"(5307, 46, 1471)",0.6012953519821167
"(1953, 1386, 4923, 1786)",0.6012951135635376
"(2529, 1410, 1569, 1476, 3535, 1490, 2706)",0.6012945771217346
"(3815, 1386, 1426, 1171, 25)",0.6012939810752869
"(4886, 518, 2503)",0.6012939810752869
"(1433, 1460, 3262)",0.6012935638427734
"(1953, 1800, 1836, 4029, 568, 1469)",0.6012935042381287
"(1288, 1837, 3766)",0.6012933254241943
"(3922, 539, 2213, 1463)",0.6012932062149048
"(4808, 739, 398)",0.60129314661026
"(3920, 1386, 1426)",0.6012928485870361
"(4354, 2094, 1967)",0.6012927889823914
"(3716, 1310, 2239)",0.6012925505638123
"(1953, 1954, 1288, 4375, 1469)",0.6012918949127197
"(1809, 2422, 1606, 4103)",0.601291835308075
"(2121, 2130, 3118)",0.6012912392616272
"(1296, 1475, 4988)",0.601290762424469
"(1953, 1890, 1703, 1800, 660, 4379)",0.6012906432151794
"(2168, 650, 4012)",0.6012904644012451
"(1432, 5505, 1939)",0.601290225982666
"(4329, 290, 291)",0.6012898683547974
"(2405, 1480, 2994, 1461, 1919)",0.6012895107269287
"(25, 4245, 398)",0.6012893319129944
"(3408, 1882, 509)",0.6012888550758362
"(1800, 1954, 5019)",0.6012887358665466
"(2298, 3075, 1071, 567)",0.6012886762619019
"(1490, 3276, 884, 2143)",0.6012884974479675
"(1827, 1949, 5126)",0.6012880206108093
"(128, 1446, 4519, 1963, 1390, 660)",0.6012877225875854
"(1802, 3075, 254)",0.6012874245643616
"(2242, 5084, 1469)",0.601287305355072
"(1703, 1800, 25, 3068, 574)",0.6012868881225586
"(1447, 3778, 269, 1445)",0.6012866497039795
"(3019, 54, 1791)",0.6012863516807556
"(4325, 1382, 1799, 1703, 1707, 1836)",0.6012860536575317
"(2217, 2444, 2994, 2332, 1919)",0.6012859344482422
"(2297, 4946, 525)",0.6012858748435974
"(4947, 1411, 2006)",0.6012852191925049
"(4680, 25, 739, 1383)",0.6012846231460571
"(2297, 2019, 1382, 4614)",0.6012846231460571
"(1944, 2297, 1382, 4671)",0.6012845039367676
"(859, 2973, 1782)",0.6012845039367676
"(2473, 3042, 1574)",0.6012844443321228
"(2298, 493, 4383)",0.6012843251228333
"(200, 2942, 1278)",0.6012835502624512
"(2148, 1836, 4551)",0.6012828946113586
"(1954, 1426, 3471)",0.6012828350067139
"(3053, 1685, 2102)",0.6012827754020691
"(1837, 309, 4190, 1799)",0.6012821197509766
"(401, 1925, 2990)",0.601282000541687
"(1512, 2279, 3212, 567)",0.6012817621231079
"(2643, 2307, 3412, 1934)",0.6012817621231079
"(2389, 1310, 2911)",0.6012814044952393
"(4383, 533, 1703)",0.6012813448905945
"(1512, 2057, 3212, 1766)",0.6012812256813049
"(2530, 3085, 54, 2159)",0.6012812256813049
"(3293, 1827, 1989, 1351)",0.601280927658081
"(1539, 1315, 3374)",0.6012805104255676
"(128, 1801, 4329, 1933, 1390, 1463)",0.6012804508209229
"(1972, 1365, 5526)",0.6012800335884094
"(2683, 2796, 301)",0.6012800335884094
"(4673, 1809, 493)",0.6012800335884094
"(4605, 2117, 1150)",0.6012799143791199
"(1490, 3237, 1943)",0.6012799143791199
"(2441, 5298, 1463)",0.6012793183326721
"(2057, 83, 4607)",0.6012791395187378
"(2160, 4624, 1426, 739)",0.6012791395187378
"(1569, 1986, 1545, 267, 1490, 1491, 2775)",0.6012788414955139
"(1763, 1800, 1837, 568, 4410)",0.6012787222862244
"(2057, 2958, 2718, 2559)",0.6012784838676453
"(1512, 1825, 4329, 1833)",0.6012779474258423
"(1175, 3526, 575)",0.601277768611908
"(3525, 1781, 1799)",0.601277768611908
"(2569, 860, 2974)",0.6012775897979736
"(3265, 1837, 1247)",0.6012775301933289
"(48, 3766, 567)",0.6012771129608154
"(1328, 2534, 4545, 1774)",0.6012768149375916
"(2610, 1925, 2981)",0.6012762188911438
"(3200, 2178, 2668)",0.6012757420539856
"(1706, 2891, 1317)",0.6012754440307617
"(1248, 1601, 3200)",0.6012750267982483
"(4622, 739, 1382, 567)",0.6012750267982483
"(3200, 354, 2028)",0.6012747883796692
"(2057, 4340, 1837)",0.6012744903564453
"(3192, 2297, 1382, 567)",0.6012740731239319
"(128, 1801, 2738, 4831)",0.6012740135192871
"(2568, 4545, 1989)",0.6012738347053528
"(3072, 739, 285, 2127)",0.6012736558914185
"(1953, 1386, 1836, 1837, 4029, 1786, 1469)",0.6012731194496155
"(2302, 4337, 1614)",0.6012730002403259
"(2529, 4509, 1470, 1943)",0.6012728810310364
"(4816, 1979, 1502, 830)",0.6012728214263916
"(1490, 2890, 1573)",0.6012717485427856
"(1978, 4708, 2023)",0.601271390914917
"(1933, 2014, 4919)",0.6012712717056274
"(1698, 2942, 2186)",0.6012704372406006
"(2443, 5238, 2351)",0.6012704372406006
"(2968, 385, 2242)",0.6012703776359558
"(360, 2530, 3085, 2374)",0.6012703776359558
"(2056, 4977, 1925)",0.6012701392173767
"(2302, 4337, 1934)",0.6012700796127319
"(1809, 498, 739, 4140)",0.6012691259384155
"(2641, 2572, 2775)",0.601269006729126
"(5414, 1972, 54)",0.6012684106826782
"(3013, 251, 1837)",0.6012672781944275
"(1480, 2080, 4443)",0.6012670397758484
"(1705, 3212, 1294, 2057)",0.6012669205665588
"(2541, 1433, 2890, 2341)",0.6012665629386902
"(2765, 1901, 3054)",0.6012663841247559
"(1782, 3203, 1558, 1743)",0.6012663245201111
"(258, 1963, 1974, 3519)",0.6012661457061768
"(1880, 4123, 2356)",0.6012659668922424
"(483, 4332, 493)",0.6012653708457947
"(1318, 54, 4391)",0.6012646555900574
"(2529, 1410, 1569, 1476, 1490, 2706, 3063)",0.6012638807296753
"(2324, 1701, 4575)",0.6012636423110962
"(4368, 91, 1470)",0.6012635827064514
"(2208, 859, 2972, 1743)",0.6012635231018066
"(5032, 1809, 1953, 2086)",0.6012632846832275
"(459, 3374, 2655)",0.601263165473938
"(296, 5353, 2027)",0.6012631058692932
"(128, 4417, 258, 1890, 1963, 1933, 660)",0.6012623906135559
"(2698, 3054, 55)",0.601262092590332
"(2593, 4354, 2483)",0.6012617349624634
"(1529, 3541, 1566)",0.6012613773345947
"(5410, 1939, 132)",0.601260781288147
"(4770, 1382, 1800, 1386, 1837, 309)",0.6012607216835022
"(3257, 2331, 2572)",0.6012604832649231
"(2035, 3270, 1567)",0.6012604236602783
"(2259, 2308, 2775)",0.6012604236602783
"(1329, 2953, 54, 2143)",0.601259708404541
"(3891, 1380, 1534)",0.6012589335441589
"(3007, 1305, 2546, 1329)",0.6012585163116455
"(2994, 754, 1484)",0.6012580394744873
"(380, 3085, 54)",0.6012573838233948
"(1512, 4294, 1638)",0.6012569069862366
"(1698, 1427, 4886)",0.6012569069862366
"(1480, 3920, 2395)",0.601256787776947
"(1944, 2242, 3200)",0.6012566685676575
"(4385, 1953, 1382, 1703)",0.6012560725212097
"(1800, 1954, 5020)",0.6012556552886963
"(1288, 2808, 1974)",0.6012555360794067
"(2160, 2297, 3192)",0.601255476474762
"(341, 4447, 1471)",0.6012552976608276
"(128, 1446, 4330, 1390, 660, 1974)",0.6012547612190247
"(4930, 398, 159)",0.6012542843818665
"(2953, 1362, 2530, 54)",0.6012541055679321
"(241, 52, 2895)",0.6012539267539978
"(1944, 2001, 3200, 1086)",0.6012538075447083
"(978, 3021, 574)",0.60125333070755
"(1313, 482, 3262)",0.6012527942657471
"(296, 1378, 4971)",0.601252555847168
"(128, 1953, 4245, 1744)",0.601252555847168
"(44, 3766, 2116)",0.601252555847168
"(1288, 3659, 2573)",0.6012523770332336
"(1424, 770, 2998)",0.601252019405365
"(1512, 2057, 3212, 2486, 89)",0.6012518405914307
"(251, 4103, 1606, 1471)",0.6012516617774963
"(4329, 554, 607)",0.601251482963562
"(1825, 2722, 2959, 2519, 89)",0.6012514233589172
"(1386, 2109, 4500, 1837)",0.6012505292892456
"(2482, 2890, 303)",0.6012502908706665
"(4169, 1426, 475)",0.6012500524520874
"(1954, 1933, 3298, 1703)",0.6012496948242188
"(1577, 4103, 575)",0.6012496948242188
"(1446, 1933, 493, 1390, 4380)",0.6012489795684814
"(3408, 1433, 830)",0.6012489795684814
"(1512, 4229, 1703)",0.6012488603591919
"(1995, 2597, 2975)",0.6012488603591919
"(1403, 739, 3211)",0.6012486219406128
